State,District,Rainfall,Temperature
Rajasthan,HANUMANGARH,294.9401350794006,25.606363101096015
Rajasthan,JAIPUR,533.6291253118214,25.84238023910225
Rajasthan,JAISALMER,218.36479934220458,27.135620482711904
Rajasthan,JHALAWAR,856.8739316952538,26.74643209081041
Rajasthan,JODHPUR,310.9534330305454,26.91137860259798
Rajasthan,KARAULI,655.8586057100281,25.889183214880298
Rajasthan,KOTA,742.1506439963201,26.887582700679125
Rajasthan,NAGAUR,373.46936363520194,26.31927401125362
Rajasthan,PALI,498.610975120933,26.20458085033509
Rajasthan,PRATAPGARH,866.4043377003169,25.876297736726798
Rajasthan,RAJSAMAND,602.2472412788483,24.879253283769106
Rajasthan,SAWAI MADHOPUR,685.7650236896548,26.36091200137412
Rajasthan,SIKAR,441.43568601385675,25.419635097729856
Rajasthan,SIROHI,867.9057836444898,24.732636375559803
Rajasthan,TONK,605.8860370035968,26.673100851583435
Rajasthan,UDAIPUR,773.4166800831083,25.06797874911437
Sikkim,EAST DISTRICT,2517.348200898964,12.22990846656092
Sikkim,NORTH DISTRICT,1747.2116859297553,1.8635670445669905
Sikkim,SOUTH DISTRICT,2532.222221610453,14.96765997781834
Sikkim,WEST DISTRICT,2471.599320154001,12.300867962616968
Tamil Nadu,ARIYALUR,905.1571600858096,28.94310579800629
Tamil Nadu,COIMBATORE,1783.7147529281913,25.959730481254592
Tamil Nadu,CUDDALORE,1132.278082436039,28.663883692230183
Tamil Nadu,DHARMAPURI,1051.159252459666,26.6525656970851
Tamil Nadu,DINDIGUL,939.0520188742743,26.413596432165836
Tamil Nadu,ERODE,1157.2517593716022,25.316060255634703
Tamil Nadu,KANNIYAKUMARI,1508.8457442837746,27.193534140741473
Tamil Nadu,KARUR,800.9461326382697,28.222624052635755
Tamil Nadu,KRISHNAGIRI,1007.2386525516612,25.797202132821376
Tamil Nadu,MADURAI,936.5284810924472,27.99344317998322
Tamil Nadu,NAGAPATTINAM,1069.6629629629629,28.723276748971195
Tamil Nadu,NAMAKKAL,915.9721521642322,28.032160182771698
Tamil Nadu,PERAMBALUR,971.2849641004854,28.46844870130618
Tamil Nadu,PUDUKKOTTAI,943.4327397548388,28.94550330590849
Tamil Nadu,RAMANATHAPURAM,825.9430353734523,28.99995353245001
Tamil Nadu,SALEM,1104.0726499955485,26.619267407479878
Tamil Nadu,SIVAGANGA,901.4003523830118,29.002328909413357
Tamil Nadu,THANJAVUR,979.2422297312307,29.027505289548838
Tamil Nadu,THE NILGIRIS,1578.0039178306004,23.94194662351105
Tamil Nadu,THENI,1169.9882114567429,25.177547218933203
Tamil Nadu,THIRUVALLUR,1162.160246043466,28.498296404543392
Tamil Nadu,THIRUVARUR,1032.3534808116012,28.875106028947112
Tamil Nadu,TIRUCHIRAPPALLI,891.877357835279,28.627167328541255
Tamil Nadu,TIRUNELVELI,1213.0082943995403,27.113398476509676
Tamil Nadu,TIRUPPUR,1085.3229749795519,26.265927034590696
Tamil Nadu,TIRUVANNAMALAI,1128.7163606685733,28.293753667575213
Tamil Nadu,VELLORE,999.0487715389913,27.247410671902802
Tamil Nadu,VIRUDHUNAGAR,898.0763041387223,28.23120479834851
Telangana,ADILABAD,1023.9255400739638,27.737681620873925
Telangana,BHADRADRI,1238.9558727162694,27.859337922959035
Telangana,JAYASHANKAR,1309.3467093130146,28.343892852336026
Telangana,JOGULAMBA,739.3314712818956,28.553052691837177
Telangana,KAMAREDDY,1262.3283138274812,28.330709731964347
Telangana,KARIMNAGAR,890.5982621267231,27.77427679048741
Telangana,KHAMMAM,961.2209462526423,28.420618871902175
Telangana,MAHABUBABAD,1103.2701614272428,27.95225248958289
Telangana,MANCHERIAL,1182.8798841396758,28.199059386649143
Telangana,MEDAK,967.3736964041573,27.375368760489195
Telangana,NAGARKURNOOL,840.5903685896623,27.13808803035901
Telangana,NALGONDA,730.2256292297852,28.55739149171216
Telangana,NIRMAL,1099.3668689412839,28.632105375282848
Telangana,NIZAMABAD,1063.3083502099205,27.94570741829519
Telangana,PEDDAPALLI,1148.7048804343835,28.14100793377789
Telangana,RANGAREDDI,771.9489530592052,27.167954861312786
Telangana,SANGAREDDY,1157.0338968819292,27.864184373497228
Telangana,SIDDIPET,1067.5108501534635,27.708453620669847
Telangana,SURYAPET,891.1174263838898,28.9742699682015
Telangana,VIKARABAD,1030.9682808549142,27.65675115481305
Telangana,WANAPARTHY,815.091792576879,28.271029688839764
Tripura,DHALAI,2167.7282346248735,24.402215224933958
Tripura,GOMATI,2357.104836465109,25.092926587726275
Tripura,KHOWAI,2345.637747372244,24.666945287290314
Tripura,NORTH TRIPURA,2533.684991634223,24.40266868435347
Tripura,SOUTH TRIPURA,2383.509751652782,25.33972700287319
Tripura,WEST TRIPURA,2055.187185304267,25.220031692345156
Uttar Pradesh,AGRA,730.5010558407716,25.683295907720364
Uttar Pradesh,ALIGARH,730.3744798379188,25.49481730224689
Uttar Pradesh,ALLAHABAD,899.3073070018106,26.222909480975126
Uttar Pradesh,ALMORA,1374.371415282244,19.195630805179082
Uttar Pradesh,AMBEDKAR NAGAR,997.8409706489473,25.780002346990184
Uttar Pradesh,AMETHI,945.1341199230523,26.129512295860174
Uttar Pradesh,AURAIYA,783.6317335612215,25.826841120815686
Uttar Pradesh,AZAMGARH,970.8274107495009,25.884314141864714
Uttar Pradesh,BAGHPAT,695.9045808810781,24.982345487522416
Uttar Pradesh,BAHRAICH,1136.5168254599334,25.449472892817237
Uttar Pradesh,BALLIA,978.7637647487629,25.71691785741129
Uttar Pradesh,BALRAMPUR,1335.2094918065798,25.347559791422754
Uttar Pradesh,BANDA,816.7616100102442,26.45944260395818
Uttar Pradesh,BAREILLY,1172.7357917779223,25.16270231740713
Uttar Pradesh,BASTI,1143.7177929252296,25.601366532878284
Uttar Pradesh,BIJNOR,1106.540296991826,24.615913621429527
Uttar Pradesh,BUDAUN,924.3050338978534,25.213489593819602
Uttar Pradesh,BULANDSHAHR,769.4941495624986,25.37890645407471
Uttar Pradesh,CHAMOLI,1532.5058127738525,4.153013059986328
Uttar Pradesh,CHAMPAWAT,1504.2267100019883,18.01904311199927
Uttar Pradesh,CHANDAULI,975.1832932806603,25.636449290978376
Uttar Pradesh,CHITRAKOOT,867.7776201396944,26.453681078396144
Uttar Pradesh,DEORIA,1080.1692508421263,25.483496183046224
Uttar Pradesh,ETAH,765.4102066509964,25.47584974959827
Uttar Pradesh,ETAWAH,771.6414222446077,25.85459671670856
Uttar Pradesh,FAIZABAD,1039.972371966836,25.691737243084745
Uttar Pradesh,FARRUKHABAD,853.2314971732161,25.50516641848523
Uttar Pradesh,FATEHPUR,837.4419077682214,26.324191459254624
Uttar Pradesh,FIROZABAD,743.6664760933921,25.628564930608935
Uttar Pradesh,GAUTAM BUDDHA NAGAR,704.6814022511845,25.364207253922075
Uttar Pradesh,GHAZIABAD,733.7864318061366,25.26279102224219
Uttar Pradesh,GHAZIPUR,972.4421881407372,25.841507591149284
Uttar Pradesh,GONDA,1110.632997322175,25.566995648222463
Uttar Pradesh,GORAKHPUR,1159.5448108613714,25.45738054337156
Uttar Pradesh,HAMIRPUR,762.7200511674306,26.35540306644569
Uttar Pradesh,HAPUR,820.0858621393759,25.504068833609956
Uttar Pradesh,HARDOI,938.9281939929166,25.673569362862516
Uttar Pradesh,JALAUN,784.1064349386648,26.214835855879855
Uttar Pradesh,JAUNPUR,899.5455446250213,26.078143728332908
Uttar Pradesh,JHANSI,800.6302633040133,26.537946989705286
Uttar Pradesh,KANNAUJ,820.1919024518986,25.67222197033352
Uttar Pradesh,KANPUR DEHAT,803.9197085347824,25.94899952386535
Uttar Pradesh,KANPUR NAGAR,793.5933546394235,25.928636812631364
Uttar Pradesh,KAUSHAMBI,891.146931760968,26.470920959117343
Uttar Pradesh,KHERI,1181.0774222681846,25.55311698099618
Uttar Pradesh,KUSHI NAGAR,1287.6153750437427,25.339455157909697
Uttar Pradesh,LALITPUR,956.8749006793395,26.537492418990173
Uttar Pradesh,LUCKNOW,879.1077145501181,25.465423080446413
Uttar Pradesh,MAHOBA,788.8614237930774,26.2053850540335
Uttar Pradesh,MAINPURI,775.9555634078421,25.461729352727424
Uttar Pradesh,MATHURA,680.9077046112031,25.565828295868908
Uttar Pradesh,MAU,994.5985672065976,25.73785907939373
Uttar Pradesh,MEERUT,847.020982506857,25.01406983930817
Uttar Pradesh,MIRZAPUR,924.4970743036392,25.526539249911302
Uttar Pradesh,MORADABAD,1010.5093483831463,25.09670891957903
Uttar Pradesh,MUZAFFARNAGAR,870.9990587954263,24.665949481085764
Uttar Pradesh,PILIBHIT,1299.5026965559882,25.315682925877105
Uttar Pradesh,PITHORAGARH,1718.951982617987,6.770290978317303
Uttar Pradesh,PRATAPGARH,890.1339851166344,26.336441101659958
Uttar Pradesh,RAE BARELI,855.3116668675422,26.02677731420386
Uttar Pradesh,RAMPUR,1196.825018547637,25.154926147145368
Uttar Pradesh,RUDRA PRAYAG,1468.2056895353853,7.400390775570794
Uttar Pradesh,SAHARANPUR,1065.0587150754006,23.87468514924683
Uttar Pradesh,SAMBHAL,864.6522266313199,25.41229798993401
Uttar Pradesh,SANT KABEER NAGAR,1194.2141674496047,25.473606515743825
Uttar Pradesh,SHAHJAHANPUR,1054.1525100229537,25.406949814498986
Uttar Pradesh,SITAPUR,989.4153579799239,25.587596658107977
Uttar Pradesh,SONBHADRA,991.2007581048313,25.23726352116477
Uttar Pradesh,SULTANPUR,956.3644303557219,25.978402550491126
Uttar Pradesh,TEHRI GARHWAL,1672.069159974161,14.531941325592271
Uttar Pradesh,UDAM SINGH NAGAR,1396.3688416689895,23.493714196327552
Uttar Pradesh,UNNAO,836.5833730144732,25.67082136421082
Uttar Pradesh,VARANASI,915.5476533749453,26.004258260126374
Uttarakhand,ALMORA,1265.1605090550056,19.862282532056522
Uttarakhand,BAGESHWAR,1390.0246156764897,10.969513643173684
Uttarakhand,CHAMOLI,1459.478449584061,4.6483381264815975
Uttarakhand,CHAMPAWAT,1457.3335776782494,17.801259361617713
Uttarakhand,DEHRADUN,1682.697815848878,19.167041134954573
Uttarakhand,NAINITAL,1490.1788537191449,20.350358453786242
Uttarakhand,PITHORAGARH,1664.138936505338,7.265055389902134
Uttarakhand,RUDRA PRAYAG,1361.9590665066457,7.211579404093509
Uttarakhand,TEHRI GARHWAL,1542.1764180731973,14.899491780823206
Uttarakhand,UDAM SINGH NAGAR,1358.7772752368978,24.12273957041474
Uttarakhand,UTTAR KASHI,1415.5056430679526,2.70710138857023
West Bengal,ALIPURDUAR,3892.53964876112,24.462902488848304
West Bengal,BANKURA,1465.2777483765997,26.29442414154489
West Bengal,BIRBHUM,1456.7691905053387,26.431450621580716
West Bengal,JALPAIGURI,3151.0713669243746,23.879042871814402
West Bengal,JHARGRAM,1606.8488292800455,27.290711796649777
West Bengal,KALIMPONG,2730.0218350485243,18.91881360818871
West Bengal,MALDAH,1502.5386215152646,25.211084439050826
West Bengal,MURSHIDABAD,1451.7079472052774,25.86284233249837
West Bengal,NADIA,1516.6650021866535,26.08327170889827
